name,sub_type,type,job,cls,rank,base_atk,min_atk,max_atk,base_matk,min_matk,max_matk,base_def,min_def,max_def
"Ipos","","Gloves","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Ipos","","Gloves","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Ipos","","Gloves","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Ipos","","Gloves","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Ipos","","Gloves","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Muspell","","Gloves","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Muspell","","Gloves","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Muspell","","Gloves","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Muspell","","Gloves","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Muspell","","Gloves","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Muspell","","Gloves","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Pensalir","","Gloves","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Pensalir","","Gloves","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Pensalir","","Gloves","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Pensalir","","Gloves","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Pensalir","","Gloves","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Pensalir","","Gloves","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Challenger","","Shoulder","","","Normal","0","0.00","0.00","0","0.00","0.00","13","11.70","14.30"
"Challenger","","Shoulder","","","Rare","0","0.00","0.00","0","0.00","0.00","55","49.50","60.50"
"Challenger","","Shoulder","","","Epic","0","0.00","0.00","0","0.00","0.00","150","135.00","165.00"
"Challenger","","Shoulder","","","Unique","0","0.00","0.00","0","0.00","0.00","303","272.70","333.30"
"Challenger","","Shoulder","","","Legendary","0","0.00","0.00","0","0.00","0.00","542","487.80","596.20"
"Challenger","","Shoulder","","","Mythic","0","0.00","0.00","0","0.00","0.00","983","884.70","1,081.30"
"Knight","","Shoulder","","","Normal","0","0.00","0.00","0","0.00","0.00","13","11.70","14.30"
"Knight","","Shoulder","","","Rare","0","0.00","0.00","0","0.00","0.00","55","49.50","60.50"
"Knight","","Shoulder","","","Epic","0","0.00","0.00","0","0.00","0.00","150","135.00","165.00"
"Knight","","Shoulder","","","Unique","0","0.00","0.00","0","0.00","0.00","303","272.70","333.30"
"Knight","","Shoulder","","","Legendary","0","0.00","0.00","0","0.00","0.00","542","487.80","596.20"
"Knight","","Shoulder","","","Mythic","0","0.00","0.00","0","0.00","0.00","983","884.70","1,081.30"
"Noble","","Shoulder","","","Normal","0","0.00","0.00","0","0.00","0.00","13","11.70","14.30"
"Noble","","Shoulder","","","Rare","0","0.00","0.00","0","0.00","0.00","55","49.50","60.50"
"Noble","","Shoulder","","","Epic","0","0.00","0.00","0","0.00","0.00","150","135.00","165.00"
"Noble","","Shoulder","","","Unique","0","0.00","0.00","0","0.00","0.00","303","272.70","333.30"
"Noble","","Shoulder","","","Legendary","0","0.00","0.00","0","0.00","0.00","542","487.80","596.20"
"Noble","","Shoulder","","","Mythic","0","0.00","0.00","0","0.00","0.00","983","884.70","1,081.30"
"Royal","","Shoulder","","","Normal","0","0.00","0.00","0","0.00","0.00","13","11.70","14.30"
"Royal","","Shoulder","","","Rare","0","0.00","0.00","0","0.00","0.00","55","49.50","60.50"
"Royal","","Shoulder","","","Epic","0","0.00","0.00","0","0.00","0.00","150","135.00","165.00"
"Royal","","Shoulder","","","Unique","0","0.00","0.00","0","0.00","0.00","303","272.70","333.30"
"Royal","","Shoulder","","","Legendary","0","0.00","0.00","0","0.00","0.00","542","487.80","596.20"
"Royal","","Shoulder","","","Mythic","0","0.00","0.00","0","0.00","0.00","983","884.70","1,081.30"
"Bloody","","Cape","","","Normal","0","0.00","0.00","0","0.00","0.00","4","3.60","4.40"
"Bloody","","Cape","","","Rare","0","0.00","0.00","0","0.00","0.00","18","16.20","19.80"
"Bloody","","Cape","","","Epic","0","0.00","0.00","0","0.00","0.00","50","45.00","55.00"
"Bloody","","Cape","","","Unique","0","0.00","0.00","0","0.00","0.00","101","90.90","111.10"
"Bloody","","Cape","","","Legendary","0","0.00","0.00","0","0.00","0.00","180","162.00","198.00"
"Bloody","","Cape","","","Mythic","0","0.00","0.00","0","0.00","0.00","327","294.30","359.70"
"Explorer's","","Cape","","","Normal","0","0.00","0.00","0","0.00","0.00","4","3.60","4.40"
"Explorer's","","Cape","","","Rare","0","0.00","0.00","0","0.00","0.00","18","16.20","19.80"
"Explorer's","","Cape","","","Epic","0","0.00","0.00","0","0.00","0.00","50","45.00","55.00"
"Explorer's","","Cape","","","Unique","0","0.00","0.00","0","0.00","0.00","101","90.90","111.10"
"Explorer's","","Cape","","","Legendary","0","0.00","0.00","0","0.00","0.00","180","162.00","198.00"
"Explorer's","","Cape","","","Mythic","0","0.00","0.00","0","0.00","0.00","327","294.30","359.70"
"Pensalir","","Cape","","","Normal","0","0.00","0.00","0","0.00","0.00","4","3.60","4.40"
"Pensalir","","Cape","","","Rare","0","0.00","0.00","0","0.00","0.00","18","16.20","19.80"
"Pensalir","","Cape","","","Epic","0","0.00","0.00","0","0.00","0.00","50","45.00","55.00"
"Pensalir","","Cape","","","Unique","0","0.00","0.00","0","0.00","0.00","101","90.90","111.10"
"Pensalir","","Cape","","","Legendary","0","0.00","0.00","0","0.00","0.00","180","162.00","198.00"
"Pensalir","","Cape","","","Mythic","0","0.00","0.00","0","0.00","0.00","327","294.30","359.70"
"Sirius","","Cape","","","Normal","0","0.00","0.00","0","0.00","0.00","4","3.60","4.40"
"Sirius","","Cape","","","Rare","0","0.00","0.00","0","0.00","0.00","18","16.20","19.80"
"Sirius","","Cape","","","Epic","0","0.00","0.00","0","0.00","0.00","50","45.00","55.00"
"Sirius","","Cape","","","Unique","0","0.00","0.00","0","0.00","0.00","101","90.90","111.10"
"Sirius","","Cape","","","Legendary","0","0.00","0.00","0","0.00","0.00","180","162.00","198.00"
"Sirius","","Cape","","","Mythic","0","0.00","0.00","0","0.00","0.00","327","294.30","359.70"
"Blue Gilded","","Belt","","","Normal","0","0.00","0.00","0","0.00","0.00","13","11.70","14.30"
"Blue Gilded","","Belt","","","Rare","0","0.00","0.00","0","0.00","0.00","55","49.50","60.50"
"Blue Gilded","","Belt","","","Epic","0","0.00","0.00","0","0.00","0.00","150","135.00","165.00"
"Blue Gilded","","Belt","","","Unique","0","0.00","0.00","0","0.00","0.00","303","272.70","333.30"
"Blue Gilded","","Belt","","","Legendary","0","0.00","0.00","0","0.00","0.00","542","487.80","596.20"
"Blue Gilded","","Belt","","","Mythic","0","0.00","0.00","0","0.00","0.00","983","884.70","1,081.30"
"Extreme","","Belt","","","Normal","0","0.00","0.00","0","0.00","0.00","13","11.70","14.30"
"Extreme","","Belt","","","Rare","0","0.00","0.00","0","0.00","0.00","55","49.50","60.50"
"Extreme","","Belt","","","Epic","0","0.00","0.00","0","0.00","0.00","150","135.00","165.00"
"Extreme","","Belt","","","Unique","0","0.00","0.00","0","0.00","0.00","303","272.70","333.30"
"Extreme","","Belt","","","Legendary","0","0.00","0.00","0","0.00","0.00","542","487.80","596.20"
"Extreme","","Belt","","","Mythic","0","0.00","0.00","0","0.00","0.00","983","884.70","1,081.30"
"Green Buckle","","Belt","","","Normal","0","0.00","0.00","0","0.00","0.00","13","11.70","14.30"
"Green Buckle","","Belt","","","Rare","0","0.00","0.00","0","0.00","0.00","55","49.50","60.50"
"Green Buckle","","Belt","","","Epic","0","0.00","0.00","0","0.00","0.00","150","135.00","165.00"
"Green Buckle","","Belt","","","Unique","0","0.00","0.00","0","0.00","0.00","303","272.70","333.30"
"Green Buckle","","Belt","","","Legendary","0","0.00","0.00","0","0.00","0.00","542","487.80","596.20"
"Green Buckle","","Belt","","","Mythic","0","0.00","0.00","0","0.00","0.00","983","884.70","1,081.30"
"Rising Sun","","Belt","","","Normal","0","0.00","0.00","0","0.00","0.00","13","11.70","14.30"
"Rising Sun","","Belt","","","Rare","0","0.00","0.00","0","0.00","0.00","55","49.50","60.50"
"Rising Sun","","Belt","","","Epic","0","0.00","0.00","0","0.00","0.00","150","135.00","165.00"
"Rising Sun","","Belt","","","Unique","0","0.00","0.00","0","0.00","0.00","303","272.70","333.30"
"Rising Sun","","Belt","","","Legendary","0","0.00","0.00","0","0.00","0.00","542","487.80","596.20"
"Rising Sun","","Belt","","","Mythic","0","0.00","0.00","0","0.00","0.00","983","884.70","1,081.30"
